nb_pret;jour_pret;annee_pret;type_lecteur;date_pub;indice;titre;ppn;num;mois_pret;id_lecteur
1;Jeudi;2017;DO;2011;610;Neurophysiologie;PPN150543417;278437;3;person_3469
1;Mercredi;2017;M1;2006;658;Ressources humaines pour la première fois;PPN104446862;83493;5;person_42
1;Mercredi;2017;L2;2014;658;Les^outils des RH;PPN180840231;354754;5;person_696
1;Mercredi;2016;L2;2005;658;Théorie des organisations;PPN084976136;71710;4;person_884
1;Lundi;2017;M1;2010;659;De la stratégie marketing à la création publicitaire;PPN144139650;264518;10;person_2372
1;Dimanche;2016;L3;2012;420;Réussir le nouveau TOEFL®;PPN152016619;326942;2;person_2336
1;Dimanche;2019;LE;2012;5;Sécurité de la dématérialisation;PPN16253230X;324021;1;person_1166
1;Mardi;2016;M2;2013;616;Santé publique;PPN167606263;330532;11;person_873
1;Dimanche;2018;M2;2015;616;Anesthésie, réanimation;PPN189008016;394767;2;person_1124
1;Mercredi;2018;L1;2013;611;Carnet d'anatomie;PPN170713342;335136;9;person_530
1;Vendredi;2015;LE;1998;371;Les^institutions scolaires et universitaires;PPN004367286;6482;10;person_3470
1;Jeudi;2016;L1;2016;658;Comment créer votre entreprise ?;PPN191253804;397777;10;person_3471
1;Vendredi;2016;L3;1999;658;De^nouvelles théories pour gérer l'entreprise du XXIe siècle;PPN045208220;3999;12;person_2440
1;Mercredi;2016;LE;2005;658;L'^Occident rencontre l'Asie;PPN093658052;71726;7;person_638
1;Jeudi;2015;M1;2007;658;Méthodes de recherche en management;PPN112921434;91112;4;person_1443
1;Mardi;2017;DO;2012;374;Formuler une problématique;PPN158011406;311306;2;person_323
1;Lundi;2018;M1;2012;420;Tests complets pour le TOEIC®;PPN163778337;324908;1;person_802
1;Vendredi;2016;M2;2013;658;Gestion des compétences et GPEC;PPN168996391;337180;10;person_2604
1;Lundi;2019;L1;2017;616;Ophtalmologie;PPN199826153;407774;5;person_3024
1;Vendredi;2015;LE;2012;658;La^boîte à outils des ressources humaines;PPN160442974;314750;11;person_638
1;Samedi;2018;M2;2013;510;Mathématiques L1;PPN170503984;336084;3;person_3472
1;Jeudi;2017;DO;2016;658;Théories des organisations;PPN191319058;398173;11;person_1999
1;Lundi;2015;L1;2013;616;Total ECN imagerie;PPN172752116;277691;5;person_2058
1;Mardi;2018;L3;2011;658;Finance d'entreprise;PPN153599359;306320;9;person_1244
1;Mercredi;2018;L1;2014;610;Histologie-UE2;PPN18070978X;350020;11;person_3473
1;Lundi;2015;M1;2012;39;Anglais;PPN16454917X;333804;12;person_2506
1;Mercredi;2017;M1;2011;658;Psychologie et recrutement;PPN151281327;324139;5;person_176
1;Vendredi;2015;-;2007;657;Comptabilité financière;PPN115983066;98174;12;person_587
1;Lundi;2016;LE;2012;658;Le^développement personnel;PPN159802601;314192;6;person_3474
1;Lundi;2015;LC;2012;420;DCG épreuve 12;PPN16202455X;339212;3;person_1931
1;Mercredi;2018;M1;2009;658;Le^grand livre de l'économie PME;PPN139713301;144138;5;person_1272
1;Vendredi;2018;M2;2016;616;Entraînement à la LCA pour le nouveau concours ECNi;PPN195248120;404390;5;person_364
1;Jeudi;2016;M2;2015;658;Luxe & marque;PPN185902138;359118;11;person_3202
1;Mercredi;2017;M2;2014;616;Gériatrie;PPN181662590;352194;11;person_364
1;Mardi;2016;L1;2011;616;Maladies infectieuses;PPN152791949;304109;3;person_615
1;Jeudi;2017;DO;2010;658;Organisation et gestion de la production;PPN145102432;264664;12;person_410
1;Mercredi;2018;M1;2014;420;Vocabulaire et grammaire pour le TOEIC®;PPN181964317;356547;2;person_1260
1;Lundi;2016;LC;2013;658;L'essentiel des auteurs clés en management;PPN170108600;337214;1;person_1109
1;Vendredi;2017;L1;2008;156;Loneliness;PPN136760708;123066;2;person_3439
1;Vendredi;2015;L3;2011;658;Discriminations et inégalités de traitement dans l'entreprise;PPN155245546;306881;2;person_1903
1;Vendredi;2017;LE;1989;500;Adieu la raison;PPN001544748;218829;9;person_723
1;Jeudi;2018;L3;2016;658;DCG 11;PPN194989437;403122;2;person_3402
1;Lundi;2015;M2;2012;658;Méthodologie de la recherche en sciences de gestion;PPN165433108;327223;11;person_918
1;Mercredi;2015;M1;2009;658;Le^coaching interculturel;PPN132668181;126402;5;person_111
1;Lundi;2017;M2;2014;616;Gynécologie obstétrique;PPN182490858;357663;6;person_82
1;Mardi;2015;M1;2012;610;Chimie générale et organique;PPN163649316;324778;8;person_3475
1;Mercredi;2017;M1;2015;658;DSCG 5;PPN184472334;357699;10;person_483
1;Samedi;2016;L1;2015;616;Lecture critique d'article;PPN188224076;360383;2;person_326
1;Lundi;2017;LE;2015;658;Gérer la trésorerie et la relation bancaire;PPN184479444;404084;5;person_531
1;Mercredi;2017;M1;2012;374;Maîtriser son expression écrite;PPN163454701;324725;1;person_125
1;Mardi;2016;L2;2014;657;L'essentiel de la comptabilité générale 2014;PPN176029362;340486;3;person_3444
1;Mercredi;2019;M2;2016;658;Toutes les clés d'un business plan réussi;PPN19577910X;418588;1;person_616
1;Lundi;2018;M2;2017;616;Annales de LCA 2009-2016;PPN199394709;407763;6;person_8
1;Vendredi;2018;M2;2017;657;DCG 9;PPN199486212;411712;4;person_632
1;Jeudi;2017;M1;1988;658;Marketing et communication des associations;PPN001400614;194595;10;person_3476
1;Mardi;2016;L3;2009;910;Le^tourisme des années 2020;PPN138932247;138092;9;person_1607
1;Mercredi;2018;LC;2012;910;La^planète disneylandisée;PPN162092288;337462;5;person_3477
1;Vendredi;2015;M2;2012;658;La^nouvelle gestion publique;PPN162093101;327639;10;person_434
1;Jeudi;2018;M1;2011;371;La^société des diplômes;PPN155531719;309872;11;person_2652
1;Mardi;2016;-;2011;658;Manager une équipe;PPN15593256X;309948;8;person_1299
1;Lundi;2018;M1;2014;658;Marketing touristique et hôtelier;PPN182525597;356930;7;person_1455
1;Lundi;2015;M2;2014;616;Orthopédie, traumatologie;PPN18128555X;350277;9;person_28
1;Lundi;2016;L3;2012;420;Tests complets pour le TOEIC®;PPN163778337;324908;11;person_2658
1;Mardi;2015;M1;2008;658;Gestion des ressources humaines;PPN125187785;108262;3;person_486
1;Mercredi;2018;L1;2010;658;Attirer et fidéliser les bonnes compétences;PPN143432893;270935;2;person_2474
1;Mardi;2016;M1;2010;658;L'essentiel des fusions et acquisitions;PPN148350313;316835;12;person_2372
1;Mardi;2015;M1;2014;658;Business model creation;PPN182892948;358175;12;person_573
1;Dimanche;2015;L1;2012;616;Thérapeutique;PPN167494910;329557;5;person_910
1;Vendredi;2018;M1;2014;616;Néphrologie;PPN18110587X;350269;1;person_2700
1;Lundi;2016;M1;1990;390;Le^phénomène rituel;PPN002001500;184421;10;person_1000
1;Mercredi;2018;L2;2009;658;Gestion des ressources humaines;PPN136877559;140565;9;person_3478
1;Vendredi;2018;M1;2006;658;Communication des entreprises;PPN110193040;83773;3;person_2440
1;Mardi;2019;L3;2013;158;L'essentiel de la PNL;PPN180988115;424313;5;person_566
1;Lundi;2016;L1;2008;374;Rédiger avec style;PPN129938483;314058;7;person_46
1;Jeudi;2015;M1;2004;379;Les^politiques d'éducation;PPN07639235X;52316;10;person_2238
1;Mardi;2015;L1;2010;616;Dossiers indifférenciés;PPN144149648;149820;5;person_683
1;Dimanche;2016;DO;2011;616;Pôle locomoteur;PPN150406134;280192;11;person_2049
1;Vendredi;2015;M1;2009;658;La^gestion des ressources humaines dans les services à la personne;PPN139783245;140645;6;person_3479
1;Samedi;2018;M2;2004;658;La^fonction Ressources humaines;PPN078829305;53732;6;person_2962
1;Samedi;2015;M2;2008;371;Professeur des écoles;PPN128812435;113609;2;person_3480
1;Lundi;2018;DO;2009;618;Le^soignant et la démarche éthique;PPN132771098;264962;9;person_3481
1;Vendredi;2018;LC;2010;909;Historiographies;PPN147449715;273111;5;person_3482
1;Lundi;2017;M2;2015;616;Hématologie, transfusion sanguine;PPN18809427X;361039;4;person_28
1;Jeudi;2015;M2;2009;658;Comportement organisationnel;PPN131604759;126147;5;person_1740
1;Vendredi;2017;M2;2012;658;Tous DRH;PPN15900540X;312930;1;person_2828
1;Vendredi;2019;M2;2015;658;E-marketing & e-commerce;PPN184262569;357720;7;person_3483
1;Vendredi;2017;L2;2003;658;La^gestion des ressources humaines;PPN074350684;47312;12;person_1772
1;Dimanche;2018;LE;2016;657;Comptabilité générale;PPN194987809;403119;12;person_589
1;Mardi;2018;LE;2012;553;Les^100 mots de l'eau;PPN164055827;317058;7;person_219
1;Samedi;2017;M2;2007;658;DSCG 3;PPN117910090;98195;6;person_3337
1;Vendredi;2016;M2;2015;616;Cardiologie;PPN183659562;350427;1;person_630
1;Lundi;2018;L1;2016;420;Le^TOEFL iBT® par la pratique;PPN192965239;405898;5;person_1940
1;Samedi;2018;M2;2013;657;DCG 9;PPN171287916;337155;10;person_3484
1;Dimanche;2015;L2;1998;370;Sociologie de l'éducation;PPN045160368;16906;1;person_65
1;Jeudi;2015;LE;1992;658;Culture et comportements;PPN002760800;229626;7;person_519
1;Mercredi;2017;M2;2008;658;Leadership et confiance;PPN125417446;282660;2;person_1232
1;Jeudi;2016;LE;2015;657;DSCG 4;PPN188833552;402417;12;person_796
1;Lundi;2017;M2;2000;658;Méthodes et pratiques de la performance;PPN054184029;132752;4;person_3485
1;Lundi;2015;M2;2012;658;Marketing management;PPN161734359;316380;1;person_275
1;Mardi;2018;M2;2008;658;Gouvernance, contrôle et audit des organisations;PPN122379454;103278;10;person_1195
1;Mercredi;2018;M1;2009;658;DSCG 5;PPN137833881;140972;10;person_3486
1;Dimanche;2019;L2;2008;537;Électromagnétisme;PPN127640223;108436;3;person_1398
1;Lundi;2015;M2;2013;616;Neurologie;PPN174439458;341194;9;person_2168
1;Lundi;2017;M2;2015;616;Consensus ECN 2016;PPN191554189;399696;7;person_26
1;Dimanche;2017;M2;2015;616;Médecine interne;PPN190686235;397622;10;person_157
1;Lundi;2018;L2;2008;536;Thermodynamique;PPN125206437;107847;4;person_2902
1;Vendredi;2016;L3;2016;658;Comment créer votre entreprise ?;PPN191253804;397777;12;person_228
1;Jeudi;2015;L3;2011;658;DSCG 3;PPN156664097;339185;6;person_2046
1;Samedi;2015;M2;2010;658;Tableaux de bord sociaux;PPN146632842;282658;1;person_416
1;Lundi;2015;L3;2012;658;DCG 6;PPN164065768;339206;1;person_3487
1;Lundi;2017;DO;2007;153;La^charge cognitive;PPN118971263;101890;3;person_3488
1;Lundi;2019;M1;2017;658;Innovations RH;PPN204361702;411691;4;person_1245
1;Samedi;2017;L3;2002;370;Les^inégalites sociales à l'école;PPN068904886;37701;3;person_520
1;Lundi;2015;M1;2013;420;Le^nouveau TOEIC®;PPN172452430;342610;7;person_1955
1;Lundi;2015;M1;2013;420;Le^nouveau TOEIC®;PPN172452430;342610;11;person_271
1;Mercredi;2016;DO;2015;658;Gestion des ressources humaines;PPN188717285;395109;1;person_1276
1;Lundi;2016;L2;2012;420;Interagir à l'oral;PPN164969012;332937;9;person_292
1;Mercredi;2019;DO;1996;658;La^gestion de la qualité;PPN005533651;257813;1;person_108
1;Mardi;2016;M2;2015;616;Chirurgie générale, viscérale et digestive;PPN183538633;354861;11;person_8
1;Mardi;2018;LC;1989;155;Psychopathologie de l'enfant;PPN001547887;204837;5;person_3489
1;Jeudi;2017;L1;2006;611;Nouvelle anatomie humaine;PPN109066464;80311;6;person_3232
1;Jeudi;2016;L1;2002;658;La^méthode business plan pour la gestion de vos projets;PPN069559074;125951;9;person_3490
1;Samedi;2015;M1;2008;658;Brand design;PPN122742524;112405;5;person_1517
1;Mardi;2018;L1;2011;374;Savoir prendre des notes;PPN150958234;306869;1;person_3491
1;Mardi;2016;L2;2014;657;DCG 9;PPN181255235;352359;1;person_11
1;Vendredi;2015;M2;2014;616;Médecine interne;PPN182889750;354897;7;person_94
1;Mardi;2016;M1;2009;658;Gestion de la relation client;PPN136927122;127117;6;person_2638
1;Samedi;2018;L3;2009;657;Analyse financière;PPN133613909;126690;11;person_51
1;Lundi;2017;M2;2015;616;Gynécologie, obstétrique;PPN184541840;356805;12;person_1464
1;Mardi;2015;M2;2012;616;Lecture critique d'article;PPN159904706;314509;8;person_88
1;Mardi;2017;L3;2008;421;Épreuves d'anglais;PPN131357212;407994;12;person_154
1;Lundi;2016;M1;2013;658;La^gestion des ressources humaines dans les collectivités territoriales;PPN169731995;337185;5;person_3492
1;Jeudi;2017;M1;2010;967;Rwanda, de la guerre au génocide;PPN142306819;306788;3;person_3493
1;Mardi;2015;L3;2008;5;Aide-mémoire de Java;PPN127498818;108055;10;person_2405
1;Vendredi;2018;M2;2017;616;Pédiatrie;PPN20465064X;411381;5;person_1412
1;Mardi;2017;M2;2015;658;La^gestion des talents;PPN188272623;407595;5;person_2587
1;Lundi;2017;M2;2016;657;DCG épreuve 9;PPN194920593;403218;11;person_3494
1;Jeudi;2015;M1;2011;658;Sport & RSE;PPN157458725;311776;4;person_3022
1;Vendredi;2016;L3;2008;658;Guide fiscal et social du créateur d'entreprise;PPN120853922;101909;12;person_228
1;Samedi;2015;M2;2013;616;Ophtalmologie;PPN172532272;337586;3;person_630
1;Lundi;2015;M2;2015;616;Cardiologie;PPN183659562;350427;6;person_2164
1;Vendredi;2019;L1;2010;610;Manuel d'anatomie générale;PPN146709489;268266;5;person_3495
1;Jeudi;2017;L2;2008;910;Tourisme et développement local;PPN12946516X;112915;2;person_3496
1;Mardi;2019;L1;2017;657;La^comptabilité de gestion;PPN204112435;411754;2;person_990
1;Vendredi;2015;M1;2012;658;Comportements du consommateur;PPN160757592;316373;3;person_1517
1;Mercredi;2017;M1;2015;550;Géologie;PPN188089373;394819;9;person_2023
1;Lundi;2015;M2;2014;616;Hématologie;PPN181011751;350276;11;person_299
1;Mercredi;2015;M2;2014;658;Manager;PPN180977245;351123;2;person_1467
1;Vendredi;2016;M1;2003;152;Évaluation et prise en charge des troubles mnésiques;PPN072713917;69940;7;person_3497
1;Mercredi;2017;DO;1991;658;Gestion de projets;PPN002429446;198527;1;person_580
1;Mercredi;2017;LE;2010;450;Italien;PPN148073964;336406;5;person_338
1;Jeudi;2017;M2;2016;616;Gynécologie, obstétrique;PPN194992179;404795;4;person_211
1;Mardi;2015;M1;2008;378;Réussir ses notes de synthèse;PPN120977850;109819;12;person_313
1;Mardi;2015;L3;2012;420;Testez votre niveau en anglais;PPN160659191;325877;10;person_3274
1;Vendredi;2016;M2;2012;658;The^Oxford handbook of personnel assessment and selection;PPN164903089;324140;11;person_1009
1;Lundi;2018;M1;2014;658;Marketing touristique et hôtelier;PPN182525597;356930;3;person_369
1;Mardi;2015;M6;2011;616;Endocrinologie, diabétologie, nutrition;PPN157425258;311995;12;person_2847
1;Lundi;2017;LC;2014;510;Mathématiques;PPN179287605;349444;4;person_2566
1;Mercredi;2015;M1;2004;658;CRM;PPN082023247;61743;1;person_1397
1;Vendredi;2016;M1;2012;658;La^gestion prévisionnelle des emplois et des compétences;PPN170025357;354756;2;person_3127
1;Vendredi;2018;M2;2017;658;Analyse financière;PPN204172993;411752;12;person_3498
1;Lundi;2016;M2;2012;616;Neurologie et neurochirurgie;PPN165234067;327665;1;person_356
1;Vendredi;2016;M2;2015;658;E-management;PPN185084982;357722;4;person_517
1;Mercredi;2015;M2;2013;616;Orthopédie, traumatologie, rééducation;PPN175162131;352767;5;person_82
1;Mardi;2019;M2;2009;658;Oser le marketing durable;PPN131581082;118927;4;person_200
1;Lundi;2016;DO;2004;658;Contrôle de gestion et pilotage de la performance;PPN081439407;62675;9;person_410
1;Mercredi;2015;L1;2008;658;Stratégie d'entreprise;PPN127938664;117246;6;person_436
1;Dimanche;2016;L1;2015;530;Physique;PPN187110271;361251;4;person_3043
1;Mercredi;2018;PU;2016;616;Neurologie;PPN190685174;397620;9;person_75
1;Jeudi;2018;M2;2017;616;Hépato-gastro entérologie;PPN20073377X;409308;5;person_178
1;Lundi;2017;L3;2007;658;Théories des organisations;PPN11975990X;100123;10;person_350
1;Samedi;2015;M2;2013;616;Orthopédie, traumatologie;PPN170713504;338277;5;person_213
1;Vendredi;2016;M1;2014;616;Thérapeutique, pharmacologie;PPN183588738;355186;6;person_119
1;Jeudi;2018;M2;2016;616;Hématologie;PPN194975533;404789;1;person_119
1;Mercredi;2016;M2;2013;658;Le^grand livre de la création d'entreprise 2013-2014;PPN169354113;339170;2;person_607
1;Vendredi;2015;M2;2014;616;Neurologie, neurochirurgie;PPN181579928;352740;7;person_2483
1;Mardi;2016;M2;2008;658;Contrôle de gestion et pilotage de la performance;PPN121922952;102122;9;person_2899
1;Lundi;2016;M1;2015;616;Référentiel de médecine vasculaire et de chirurgie vasculaire;PPN187904987;395084;11;person_942
1;Lundi;2018;M2;2015;616;Réanimation, urgences et défaillances viscérales aiguës;PPN188043837;400788;10;person_119
1;Vendredi;2018;M2;2015;616;Réanimation, urgences et défaillances viscérales aiguës;PPN188043837;400788;8;person_119
1;Dimanche;2016;L1;2010;610;Mémo concours 1re année santé, physique, biophysique, chimie, mathématiques, biostatistiques;PPN147146194;270127;11;person_390
1;Jeudi;2015;M2;2015;616;Nutrition;PPN182887073;355950;8;person_2071
1;Lundi;2015;M2;2012;616;Neurologie;PPN164628312;325634;11;person_2523
1;Mercredi;2016;L1;2009;658;Comportement organisationnel;PPN131604759;126147;8;person_3226
1;Mercredi;2018;M2;2009;658;Market;PPN136065767;126058;3;person_1028
1;Mardi;2017;M2;2016;616;Santé publique;PPN191602205;397885;10;person_25
1;Jeudi;2016;LE;2014;616;Psychiatrie Pédopsychiatrie;PPN177161744;351971;6;person_754
1;Lundi;2019;M2;2017;658;Management;PPN204095360;411236;3;person_964
1;Jeudi;2017;LE;2016;658;Comprendre toute la finance;PPN191460516;397928;3;person_246
1;Mercredi;2015;M1;2002;658;DRH, tirez parti des technologies;PPN060700114;28431;6;person_1259
1;Dimanche;2015;DO;2007;374;Méthodologie et guide pratique du mémoire de recherche et de la thèse de doctorat en lettres, art;PPN118016202;105617;3;person_323
1;Mardi;2016;L1;2011;610;Manuel d'anatomie;PPN156213303;307020;1;person_1824
1;Vendredi;2015;M1;2013;616;Médecine interne;PPN16827826X;331996;1;person_1282
1;Samedi;2016;L1;2013;616;Cardiologie;PPN170713067;338270;4;person_242
1;Jeudi;2018;M1;2011;618;Protocoles d'anesthésie-réanimation obstétricale;PPN155564900;308618;3;person_3499
1;Mardi;2019;L3;2011;158;Psychologie du bien et du mal;PPN156574071;316004;1;person_566
1;Lundi;2018;M2;2017;616;ECN.Pilly;PPN20399647X;411105;2;person_1015
1;Samedi;2017;L2;2016;658;DCG 11;PPN196149185;404427;3;person_986
1;Lundi;2017;M2;2000;658;Les^coulisses de la grande distribution;PPN050101900;51521;1;person_1385
1;Vendredi;2015;L2;2009;658;Management de la qualité;PPN134274997;122449;11;person_3434
1;Mercredi;2015;L1;2010;616;Maladies infectieuses;PPN147774144;270843;4;person_223
1;Vendredi;2018;M2;2015;616;Rhumatologie;PPN183640691;354876;3;person_1124
1;Mardi;2019;M1;2009;658;Déployer et exploiter Lean Six Sigma;PPN134036956;126442;2;person_2404
1;Lundi;2018;L2;2014;540;Chimie tout-en-un;PPN180572903;352751;3;person_3500
1;Jeudi;2017;M1;2003;658;50 fiches pour comprendre la gestion stratégique des ressources humaines;PPN074639412;47318;6;person_2540
1;Jeudi;2015;L1;2012;616;Handicap, incapacité, dépendance;PPN164287868;324905;3;person_90
1;Lundi;2019;M2;1988;658;Le^management participatif;PPN001250965;199706;2;person_1023
1;Lundi;2017;M1;2015;659;La^boîte à outils de la publicité;PPN185014364;358198;10;person_2372
1;Jeudi;2018;M2;1992;378;Campus blues;PPN002575175;199216;1;person_1695
1;Mardi;2015;EC;1997;378;Le^métier d'étudiant;PPN004257901;256156;12;person_1491
1;Lundi;2018;L3;2011;940;La^ville mediévale;PPN156776456;309615;12;person_3501
1;Mardi;2019;L1;2011;610;Cours de chimie organique;PPN154818860;306305;3;person_1694
1;Dimanche;2015;M2;2008;378;Prendre la parole en public;PPN127100520;108829;5;person_2070
1;Jeudi;2017;M1;2012;420;Interagir à l'oral;PPN164969012;332937;10;person_3502
1;Lundi;2017;LE;2016;616;Médecine interne;PPN191326399;397887;3;person_1298
1;Mercredi;2019;LE;2016;658;Management stratégique;PPN194365441;404824;5;person_1428
1;Mardi;2015;M2;1995;658;Méthode PERT;PPN003526216;128349;4;person_1036
1;Mercredi;2018;L2;2017;657;Plan comptable général 2017-2018;PPN199590753;411791;2;person_2778
